user_id,status_id,created_at,text,source,favorite_count,retweet_count,lang,followers_count,friends_count,statuses_count,account_lang,account_created_at,tags
18238982,1055791454671519744,2018-10-26T12:01:13Z,"Posted by John Mount, now on R-bloggers: Designing Transforms for Data Reshaping with cdata #rstats https://t.co/oqOTmINjrf",IFTTT,0,1,en,916,821,22598,de,2008-12-19T09:55:42Z,rstats
18238982,1055493503051010048,2018-10-25T16:17:15Z,"Posted by Richie Cotton, now on R-bloggers: How DataCamp Handles Course Quality #rstats https://t.co/lEzmlQ8371",IFTTT,0,1,en,916,821,22598,de,2008-12-19T09:55:42Z,rstats
18238982,1055626458180263936,2018-10-26T01:05:34Z,"Posted by Mel Moreno and Mathieu Basille, now on R-bloggers: Drawing beautiful maps programmatically with R, sf and ggplot2 — Part 3: Layouts #rstats https://t.co/YuwpFoIvW9",IFTTT,0,1,en,916,821,22598,de,2008-12-19T09:55:42Z,rstats
18238982,1055464734387044352,2018-10-25T14:22:56Z,"So, up to now, the submitted sessions for @SQLBits 'can and will sql your data', obviously with power in your database server and the use of azure. :-) Curious to see how that develops for the selected ones... #sqlbits #rstats https://t.co/vdBycvQMiX",TweetDeck,2,1,en,916,821,22598,de,2008-12-19T09:55:42Z,sqlbits|rstats
18238982,1055482166958833666,2018-10-25T15:32:13Z,"Posted by Mel Moreno and Mathieu Basille, now on R-bloggers: Drawing beautiful maps programmatically with R, sf and ggplot2 — Part 1: Basics #rstats https://t.co/O5Kdj0h1tJ",IFTTT,0,1,en,916,821,22598,de,2008-12-19T09:55:42Z,rstats
1269383796,1055592434497974272,2018-10-25T22:50:23Z,Getting started Stamen maps with ggmap - https://t.co/NYFFIij97d #rstats,IFTTT,0,1,en,2136,242,11944,fr,2013-03-15T10:33:24Z,rstats
1269383796,1055482697429274624,2018-10-25T15:34:19Z,"Drawing beautiful maps programmatically with R, sf and ggplot2 — Part 1: Basics - https://t.co/rnSBKjAV2e #rstats",IFTTT,2,1,en,2136,242,11944,fr,2013-03-15T10:33:24Z,rstats
1269383796,1055490194743459848,2018-10-25T16:04:07Z,How DataCamp Handles Course Quality - https://t.co/9VasIkF1EW #rstats,IFTTT,0,1,en,2136,242,11944,fr,2013-03-15T10:33:24Z,rstats
1269383796,1055791354222129152,2018-10-26T12:00:49Z,Designing Transforms for Data Reshaping with cdata - https://t.co/F6y8Sq7OdC #rstats,IFTTT,0,1,en,2136,242,11944,fr,2013-03-15T10:33:24Z,rstats
1269383796,1055758509474766849,2018-10-26T09:50:18Z,Popular Halloween Candy on US State Grid Map - https://t.co/nLsrLE6Dqb #rstats,IFTTT,0,1,en,2136,242,11944,fr,2013-03-15T10:33:24Z,rstats
1269383796,1055626616683016192,2018-10-26T01:06:12Z,"Drawing beautiful maps programmatically with R, sf and ggplot2 — Part 3: Layouts - https://t.co/gCN79lYSrD #rstats",IFTTT,1,1,en,2136,242,11944,fr,2013-03-15T10:33:24Z,rstats
722214536460173312,1055791153830916097,2018-10-26T12:00:01Z,"Hands-On Machine Learning and its related books - interesting &amp; informative interactive visualization
#MachineLearning #DeepLearning #DataScience #Python #rstats #finance
https://t.co/ldK67QFIRF  via @mattmayo13 https://t.co/DJzhkCNoND",Sprinklr,0,2,en,8228,772,4702,en,2016-04-19T00:05:38Z,MachineLearning|DeepLearning|DataScience|Python|rstats|finance
10915042,1055791001309270018,2018-10-26T11:59:25Z,"See how to make quick interactive tables with the DT #rstats package: My latest Do More With R video screencast https://t.co/62j9JiH2el

Article with video and code: https://t.co/3CrvRqNRBI https://t.co/cdCdq2KM62",Twitter Web Client,1,1,en,5975,755,11356,en,2007-12-06T20:46:28Z,rstats
1269972008,1055484438757425153,2018-10-25T15:41:14Z,"Drawing beautiful maps programmatically with R, sf and ggplot2 — Part 1: Basics - https://t.co/ZqsMpk2gBE #rstats",IFTTT,0,1,en,1425,318,19946,fr,2013-03-15T15:22:43Z,rstats
1269972008,1055757972088020993,2018-10-26T09:48:10Z,Popular Halloween Candy on US State Grid Map - https://t.co/QYjWIQyT52 #rstats,IFTTT,0,1,en,1425,318,19946,fr,2013-03-15T15:22:43Z,rstats
1269972008,1055491966320996352,2018-10-25T16:11:09Z,How DataCamp Handles Course Quality - https://t.co/gVAi0Ff5sG #rstats,IFTTT,0,1,en,1425,318,19946,fr,2013-03-15T15:22:43Z,rstats
1269972008,1055790700581871616,2018-10-26T11:58:13Z,Designing Transforms for Data Reshaping with cdata - https://t.co/w4cAng0Za6 #rstats,IFTTT,0,1,en,1425,318,19946,fr,2013-03-15T15:22:43Z,rstats
1269972008,1055591911157915649,2018-10-25T22:48:18Z,Getting started Stamen maps with ggmap - https://t.co/uhOB5YxegO #rstats,IFTTT,0,1,en,1425,318,19946,fr,2013-03-15T15:22:43Z,rstats
1269972008,1055625863612514304,2018-10-26T01:03:13Z,"Drawing beautiful maps programmatically with R, sf and ggplot2 — Part 3: Layouts - https://t.co/Rl0cJkH4Tj #rstats",IFTTT,1,1,en,1425,318,19946,fr,2013-03-15T15:22:43Z,rstats
1270025862,1055592620859277312,2018-10-25T22:51:07Z,Getting started Stamen maps with ggmap #rstats https://t.co/wHRTHLikM2,IFTTT,0,1,en,2067,293,16502,fr,2013-03-15T15:52:11Z,rstats
1270025862,1055757488723771392,2018-10-26T09:46:14Z,Popular Halloween Candy on US State Grid Map #rstats https://t.co/JFfQ4zSiF3,IFTTT,0,1,en,2067,293,16502,fr,2013-03-15T15:52:11Z,rstats
1270025862,1055625468890808320,2018-10-26T01:01:39Z,"Drawing beautiful maps programmatically with R, sf and ggplot2 — Part 3: Layouts #rstats https://t.co/Z6axdEt74G",IFTTT,2,1,en,2067,293,16502,fr,2013-03-15T15:52:11Z,rstats
1270025862,1055790239409676288,2018-10-26T11:56:23Z,Designing Transforms for Data Reshaping with cdata #rstats https://t.co/5mRMV4eMcA,IFTTT,0,1,en,2067,293,16502,fr,2013-03-15T15:52:11Z,rstats
1270025862,1055489967915495424,2018-10-25T16:03:13Z,How DataCamp Handles Course Quality #rstats https://t.co/AbX2qa6enC,IFTTT,0,1,en,2067,293,16502,fr,2013-03-15T15:52:11Z,rstats
1270025862,1055482405774155778,2018-10-25T15:33:10Z,"Drawing beautiful maps programmatically with R, sf and ggplot2 — Part 1: Basics #rstats https://t.co/w1Ln73fBff",IFTTT,0,2,en,2067,293,16502,fr,2013-03-15T15:52:11Z,rstats
144592995,1055489251662589952,2018-10-25T16:00:22Z,How DataCamp Handles Course Quality https://t.co/tDIE1dhFY3 #rstats #DataScience,r-bloggers.com,7,3,en,63138,36,19163,en,2010-05-16T19:15:16Z,rstats|DataScience
144592995,1055591165104398336,2018-10-25T22:45:20Z,Getting started Stamen maps with ggmap https://t.co/h9IASDjxy2 #rstats #DataScience,r-bloggers.com,21,5,en,63138,36,19163,en,2010-05-16T19:15:16Z,rstats|DataScience
144592995,1055625141252775936,2018-10-26T01:00:20Z,"Drawing beautiful maps programmatically with R, sf and ggplot2 — Part 3: Layouts https://t.co/1xJMlhb9v8 #rstats #DataScience",r-bloggers.com,59,21,en,63138,36,19163,en,2010-05-16T19:15:16Z,rstats|DataScience
144592995,1055474180651663361,2018-10-25T15:00:29Z,"Drawing beautiful maps programmatically with R, sf and ggplot2 — Part 1: Basics https://t.co/nLqhFq3edS #rstats #DataScience",r-bloggers.com,189,64,en,63138,36,19163,en,2010-05-16T19:15:16Z,rstats|DataScience
144592995,1055754771884322816,2018-10-26T09:35:27Z,Popular Halloween Candy on US State Grid Map https://t.co/gFRJpePHhK #rstats #DataScience,r-bloggers.com,6,2,en,63138,36,19163,en,2010-05-16T19:15:16Z,rstats|DataScience
144592995,1055788877640695808,2018-10-26T11:50:58Z,Designing Transforms for Data Reshaping with cdata https://t.co/ZlezwxUtZm #rstats #DataScience,r-bloggers.com,5,5,en,63138,36,19163,en,2010-05-16T19:15:16Z,rstats|DataScience
701540016,1055788541446369280,2018-10-26T11:49:38Z,"#Python dünyanın en popüler kodlama dili haline geldiğini söylüyor 
Oysaki #Rstats #opensource açık ara fark yaratıyor #DataLabTResearch
(I've highlighted it in orange below) 

@TheEconomist Python is becoming the world's most popular coding language https://t.co/oTJwS3QF0p … https://t.co/5N9EXYGiqy",Twitter Web Client,2,1,tr,1128,1117,16715,tr,2012-07-17T18:31:22Z,Python|Rstats|opensource|DataLabTResearch
15940287,1055785329423196162,2018-10-26T11:36:52Z,Just wanna give another shoutout to @MilesMcBain for his work on the datapasta package! Such a neat time saver and pragmatic tool for those adhoc copy/paste operations that naturally crop up in experimental and mundane day to day data munging https://t.co/k7uKQgtPJY #rstats,Twitter Web Client,4,1,en,1657,1177,6753,en,2008-08-22T02:20:54Z,rstats
10361342,1055784534418038784,2018-10-26T11:33:43Z,"Ayer publiqué dos cosas —mapa de Brasil y análisis del CIS—, y en las dos me echo un cable @borjandrinot extrayendo datos escurridizos. Lo del CIS, además, es un desarrollo que igual vamos creciendo. #rstats",Twitter Web Client,7,1,es,34062,934,59172,es,2007-11-18T18:45:53Z,rstats
888468964652851201,1055782665524252672,2018-10-26T11:26:17Z,The calm before the #noreastr18 storm! #rstats https://t.co/thzQuSWKoZ,Twitter for Android,7,2,en,321,35,109,en,2017-07-21T18:41:22Z,noreastr18|rstats
1037548569467731968,1055782520044818432,2018-10-26T11:25:42Z,"I've been fighting with some clusters on #R for a couple days. I just had a revelation about what is going on there! Finally!

I've been using #rattle and #plotly to plot this.

#rstats #DataScience",TweetDeck,1,2,en,69,107,112,en,2018-09-06T03:50:30Z,R|rattle|plotly|rstats|DataScience
1037548569467731968,1055775257586528256,2018-10-26T10:56:51Z,"Tuve el gusto de estar en la charla y, sinceramente, fue excelente. ¡Totalmente recomendable para quienes quieran verla!

#rstatsES #rstats #LatinR2018 https://t.co/m3BehEzGks",TweetDeck,4,2,es,69,107,112,en,2018-09-06T03:50:30Z,rstatsES|rstats|LatinR2018
233585808,1055459615993937920,2018-10-25T14:02:36Z,CRAN updates: dae rem sitree solvebio spTimer stars totalcensus vegan3d https://t.co/y5W2NTKSXT #rstats,CRANberries Feed,0,1,en,1180,0,31244,en,2011-01-03T16:28:56Z,rstats
233585808,1055580303505453056,2018-10-25T22:02:10Z,CRAN updates: rlas SPUTNIK https://t.co/y5W2NTKSXT #rstats,CRANberries Feed,0,1,da,1180,0,31244,en,2011-01-03T16:28:56Z,rstats
233585808,1055368883488591872,2018-10-25T08:02:04Z,CRAN removals: SAMCpack https://t.co/t6KpMVXnWp #rstats,CRANberries Feed,0,1,en,1180,0,31244,en,2011-01-03T16:28:56Z,rstats
233585808,1055776584228130816,2018-10-26T11:02:07Z,CRAN updates: docopulae https://t.co/y5W2NTKSXT #rstats,CRANberries Feed,0,1,en,1180,0,31244,en,2011-01-03T16:28:56Z,rstats
233585808,1055384013140037632,2018-10-25T09:02:11Z,New CRAN package dhglm with initial version 2.0 https://t.co/0QdYpl5sce #rstats,CRANberries Feed,0,1,en,1180,0,31244,en,2011-01-03T16:28:56Z,rstats
233585808,1055353810514857984,2018-10-25T07:02:10Z,CRAN updates: PPCI https://t.co/y5W2NTKSXT #rstats,CRANberries Feed,0,1,cs,1180,0,31244,en,2011-01-03T16:28:56Z,rstats
233585808,1055701101478076421,2018-10-26T06:02:11Z,CRAN updates: circumplex https://t.co/y5W2NTKSXT #rstats,CRANberries Feed,0,1,en,1180,0,31244,en,2011-01-03T16:28:56Z,rstats
233585808,1055565198017421313,2018-10-25T21:02:09Z,CRAN updates: JuliaCall https://t.co/y5W2NTKSXT #rstats,CRANberries Feed,0,1,en,1180,0,31244,en,2011-01-03T16:28:56Z,rstats
233585808,1055731286646644736,2018-10-26T08:02:07Z,CRAN updates: rgsp https://t.co/y5W2NTKSXT #rstats,CRANberries Feed,0,1,en,1180,0,31244,en,2011-01-03T16:28:56Z,rstats
233585808,1055323677410115584,2018-10-25T05:02:26Z,CRAN updates: electoral ggplot2 microdemic np rscala texPreview https://t.co/y5W2NTKSXT #rstats,CRANberries Feed,0,2,en,1180,0,31244,en,2011-01-03T16:28:56Z,rstats
233585808,1055368906607599616,2018-10-25T08:02:09Z,New CRAN package mdhglm with initial version 1.8 https://t.co/0QdYpl5sce #rstats,CRANberries Feed,0,1,en,1180,0,31244,en,2011-01-03T16:28:56Z,rstats
233585808,1055685999311970304,2018-10-26T05:02:10Z,CRAN updates: cubature https://t.co/y5W2NTKSXT #rstats,CRANberries Feed,0,1,en,1180,0,31244,en,2011-01-03T16:28:56Z,rstats
233585808,1055746407469105152,2018-10-26T09:02:13Z,New CRAN package SAMCpack with initial version 0.1.1 https://t.co/0QdYpl5sce #rstats,CRANberries Feed,0,1,en,1180,0,31244,en,2011-01-03T16:28:56Z,rstats
233585808,1055384040365326336,2018-10-25T09:02:17Z,CRAN updates: cobalt compareDF rlang https://t.co/y5W2NTKSXT #rstats,CRANberries Feed,0,1,en,1180,0,31244,en,2011-01-03T16:28:56Z,rstats
233585808,1055504822588313603,2018-10-25T17:02:14Z,CRAN updates: PhenotypeSimulator rbison https://t.co/y5W2NTKSXT #rstats,CRANberries Feed,0,1,en,1180,0,31244,en,2011-01-03T16:28:56Z,rstats
233585808,1055746444207054853,2018-10-26T09:02:21Z,CRAN updates: esquisse FinePop slouch https://t.co/y5W2NTKSXT #rstats,CRANberries Feed,1,2,en,1180,0,31244,en,2011-01-03T16:28:56Z,rstats
233585808,1055716186447626240,2018-10-26T07:02:07Z,CRAN updates: BayesS5 https://t.co/y5W2NTKSXT #rstats,CRANberries Feed,0,1,en,1180,0,31244,en,2011-01-03T16:28:56Z,rstats
233585808,1055444429241311233,2018-10-25T13:02:15Z,CRAN updates: AgreementInterval MODIS ParallelLogger reactR https://t.co/y5W2NTKSXT #rstats,CRANberries Feed,0,1,en,1180,0,31244,en,2011-01-03T16:28:56Z,rstats
233585808,1055368936408129536,2018-10-25T08:02:16Z,CRAN updates: BAS vegan https://t.co/y5W2NTKSXT #rstats,CRANberries Feed,0,1,en,1180,0,31244,en,2011-01-03T16:28:56Z,rstats
88845873,1055774638893084673,2018-10-26T10:54:23Z,"Hey #rstats, I'm running clmm out of Ordinal, and got this message: Variance-covariance matrix of the parameters is not defined, and then my std error, z, and p are all N/A.",Twitter Web Client,0,1,en,156,350,277,en,2009-11-10T03:58:36Z,rstats
38301083,1055773896123641857,2018-10-26T10:51:26Z,That feeling when your work follows you on vacation #rstats https://t.co/urpoZlnhqR,Twitter for iPhone,3,1,en,177,274,413,en,2009-05-06T23:01:52Z,rstats
2782755278,1055772364049391617,2018-10-26T10:45:21Z,"What's the best *free* geocode method in #rstats, at the moment? ggmap::geocode now requires the Google Maps API key. #GIS",Twitter Web Client,2,2,en,74,383,76,en,2014-08-31T18:51:21Z,rstats|GIS
3867945679,1055770224782442496,2018-10-26T10:36:51Z,"@eoff_sylvia @MontyNishimura @BPerrionni @semicvet50 @BrindusaB1 @RitaCobix @Papryka5 @PasqualeTotaro @dianadep1 @GaiaGaudenzi @yebosfaye @Biagio960 @sergey_silkin @agustin_gut @monicasloves @huskorkut @scastaldi9 @torillo59 @albertopetro2 @piotr408 @henrirouen @Jilliemary @DuckLemon @francescofrong2 @ejlazar @nieuwemarlean @MomiraMonika @LuisaM56_ @duckylemon @pep_vilamala @longsight9a @EricJSwensson @MarionSpekker @marienassar_ @mhall55nine @MariangelaSant8 @marmelyr @maluisa_3 @hlcoatesmusic @rightwingleo2 @MojoBag4U @rosmarie1291 @sminaev2015 @peac4love @ERNESTZorro @LuciaTassan @neblaruz @elif_mat @YNHallak Trojan Horse🕵️‍♂️
#futureofwork ❇️
#AI #ML #DL #BigData #cloud #IoT #HPC #Programmers in demand for #Infosec #Cybersecurity #DigitalForensics #CyberForensics #100DaysOfCode #Python #java #keras #reactjs #VueJS #RStats #NoSQL #Scala #Linux #AWS
#Careeradvice #MBA #MS #STEM
🎨#Tiepolo https://t.co/FqG1vB5mxd",Twitter Web Client,28,26,en,18972,16768,933,en,2015-10-12T09:01:29Z,futureofwork|AI|ML|DL|BigData|cloud|IoT|HPC|Programmers|Infosec|Cybersecurity|DigitalForensics|CyberForensics|100DaysOfCode|Python|java|keras|reactjs|VueJS|RStats|NoSQL|Scala|Linux|AWS|Careeradvice|MBA|MS|STEM|Tiepolo
4406202856,1055769812943683585,2018-10-26T10:35:13Z,"Google Cloud Platform: we only want your credit card so we know you’re not a bot. In fact we’re giving you $300 free credit and won’t charge you a cent after w/o permission.

Me: what was that function: get_stamenmap()? 

#rstats #ggmap #ggplot2",Twitter for iPhone,2,1,en,940,356,1422,en,2015-12-07T15:33:00Z,rstats|ggmap|ggplot2
1011438486073872385,1055406385591128064,2018-10-25T10:31:05Z,gdtools - Useful tools for writing vector graphics devices. #rstats https://t.co/wor2S7WpUp,One R Package a Day,5,3,en,983,521,127,en,2018-06-26T02:38:21Z,rstats
1011438486073872385,1055768676572581888,2018-10-26T10:30:42Z,pryr - Useful tools to pry back the covers of R and understand the language at a deeper level. #rstats https://t.co/vhBrX7Pa9j,One R Package a Day,2,1,en,983,521,127,en,2018-06-26T02:38:21Z,rstats
150011568,1055735085155172352,2018-10-26T08:17:13Z,Me trying to download data pretty much from everywhere these days... #rstats #fml https://t.co/G6LfSUElAs,Twitter Web Client,2,1,en,2413,1024,17215,en,2010-05-30T20:53:31Z,rstats|fml
150011568,1055767115012157440,2018-10-26T10:24:30Z,"Someone's here is not as happy as me about my #rstats session now.

Btw, if you're into NLP (natural language processing) go and try the udpipe package. #Czechmade #goodstuff https://t.co/k4HHALEdVT",Twitter Lite,4,1,en,2413,1024,17215,en,2010-05-30T20:53:31Z,rstats|Czechmade|goodstuff
150278011,1055765927155896320,2018-10-26T10:19:46Z,Gis processing in #rstats is slow e.g. using the Rgdal package is ten times or more slower than the command line utility https://t.co/cON0LY4fUE,Twitter Lite,2,1,en,610,534,5636,es,2010-05-31T14:45:49Z,rstats
825120485520310273,1055761590363045889,2018-10-26T10:02:32Z,Yoooooo! An #rstats ggplot builder GUI! When did this happen? https://t.co/VhwBukxwkK,Twitter for Android,0,1,en,116,202,2219,en,2017-01-27T23:17:08Z,rstats
1264593842,1055760101347254273,2018-10-26T09:56:37Z,"More than 800 packages added to CRAN in the last 30 days! Check the growth over the years via @plotlygraphs: https://t.co/5uGAX3ZYl3 
#rstats https://t.co/2CdWDsyHny",Twitter Web Client,2,2,en,62,78,110,en,2013-03-13T14:22:19Z,rstats
3044686542,1055446431539085312,2018-10-25T13:10:13Z,"#RStats — Getting census data from multiple states using tidycensus and purrr:
https://t.co/ncR5PArlZQ https://t.co/WRLFWbvA7q",Hootsuite Inc.,9,6,en,2347,972,3188,fr,2015-02-26T21:33:46Z,RStats
3044686542,1055433469516496897,2018-10-25T12:18:42Z,"#RStats #RStatsFR 
ThinkR s'investit dans un Working Group du @RConsortium pour la création d'une certification R. On a besoin d'un petit coup de main de la communauté, pouvez-vous prendre 3 minutes pour répondre à l'enquête préparatoire ?
https://t.co/nUeHkrl0fC
Merci !",Twitter Web Client,4,6,fr,2347,972,3188,fr,2015-02-26T21:33:46Z,RStats|RStatsFR
3044686542,1055491734803750914,2018-10-25T16:10:14Z,"GeoJSON Version of CBC Quebec Ridings Hex Cartograms with Example Usage in #RStats
https://t.co/hTrFCfu48d https://t.co/7l3C249R81",Hootsuite Inc.,0,1,en,2347,972,3188,fr,2015-02-26T21:33:46Z,RStats
3044686542,1055759712032079872,2018-10-26T09:55:05Z,"#RStats — Understanding the limitations of group-level inequality data 
https://t.co/xo0545hQVU",Hootsuite Inc.,2,2,en,2347,972,3188,fr,2015-02-26T21:33:46Z,RStats
1389317498,1055754570918440960,2018-10-26T09:34:39Z,New {esquisse} release on CRAN 🎉 ! Now support faceting &amp; {sf} objects ! By @dreamRs_fr ! #rstats #ggplot2 https://t.co/iDg3M70sJt https://t.co/f4LHgEPpsr,Twitter Web Client,17,11,en,393,525,396,fr,2013-04-29T11:44:38Z,rstats|ggplot2
890677933,1055749924820840449,2018-10-26T09:16:11Z,@moritz_stefaner Technically it is more simular to https://t.co/0UOVsWyWnm #rstats,Twitter for Android,1,1,en,588,787,2060,nl,2012-10-19T10:02:13Z,rstats
229909540,1055738304635830272,2018-10-26T08:30:01Z,Prendre qq minutes pour croiser les données #opendata de @BlaBlaCar_FR et celles de @arcep #monreseaumobile (couverture4G) et réaliser qq stats départementales (en 20 lignes de code avec #rstats #sf) https://t.co/570YII39Oe,TweetDeck,4,2,fr,688,421,12091,fr,2010-12-23T17:36:40Z,opendata|monreseaumobile|rstats|sf
862314906544218114,1055737191702388736,2018-10-26T08:25:35Z,"...I just used #rstats to figure how many hours of sleep I got last night...man I must be going crazy. Also, I love how R-handles dates and times...once I got the hang of it 🤪",Twitter Web Client,2,1,en,968,1592,4509,en,2017-05-10T14:34:29Z,rstats
200931163,1055734899896999937,2018-10-26T08:16:29Z,"Pequeñas joyitas de la mano de @aschinchon, de cuya presencia disfrutaremos en las @xjurum en menos de un mes #rstats https://t.co/b5EKKBQiDW",Twitter for Android,0,1,es,306,301,946,en,2010-10-10T17:20:28Z,rstats
2670802124,1055729091809288193,2018-10-26T07:53:24Z,"One of the more straightforward primers on mixed models by @hivemindatwork. As always, the story is a bit more complex and you should get to know your data. When is the last time you took your data out for a drink, really got to konw them? #rstats  
https://t.co/yPsRXu6wtv",Twitter Web Client,3,1,en,428,301,988,en-gb,2014-07-22T22:08:25Z,rstats
3145295054,1055364588798205952,2018-10-25T07:45:00Z,"#Review of #DeepLearning A-Z™ Hands-On Artificial #NeuralNetworks 

https://t.co/eto1VuzCwe 

#DataScience #DataScientist #rstats #AI #ArtificialIntelligence #Analytics #BigData #IoT #tech #ML #dataviz #DataAnalytics #BI #BusinessIntelligence #IndustrialIoT #InternetOfThings",TweetDeck,8,8,en,24506,24480,28795,en,2015-04-08T20:34:37Z,Review|DeepLearning|NeuralNetworks|DataScience|DataScientist|rstats|AI|ArtificialIntelligence|Analytics|BigData|IoT|tech|ML|dataviz|DataAnalytics|BI|BusinessIntelligence|IndustrialIoT|InternetOfThings
3145295054,1055726977343152128,2018-10-26T07:45:00Z,"#Review of #DeepLearning A-Z™ Hands-On Artificial #NeuralNetworks 

https://t.co/eto1VuRdnM 

#DataScience #DataScientist #rstats #AI #ArtificialIntelligence #Analytics #BigData #IoT #tech #ML #dataviz #DataAnalytics #BI #BusinessIntelligence #IndustrialIoT #InternetOfThings",TweetDeck,3,6,en,24506,24480,28795,en,2015-04-08T20:34:37Z,Review|DeepLearning|NeuralNetworks|DataScience|DataScientist|rstats|AI|ArtificialIntelligence|Analytics|BigData|IoT|tech|ML|dataviz|DataAnalytics|BI|BusinessIntelligence|IndustrialIoT|InternetOfThings
500162083,1055721818739355648,2018-10-26T07:24:30Z,losep: a tiny R package to test seperation in binary classification models (via GLM) using linear programming https://t.co/JgzBTYcjmQ #rstats #orms https://t.co/PhWteru1F9,Twitter Web Client,3,2,en,866,36,2274,en,2012-02-22T21:27:51Z,rstats|orms
222230786,1055721170429972480,2018-10-26T07:21:56Z,Intro to text mining workshop @satRdays_org #satrdays #satrdayBGD #rstats https://t.co/rpIoqFnJMx,Talon Android,2,1,en,195,173,999,en,2010-12-02T20:42:42Z,satrdays|satrdayBGD|rstats
107048264,1055718735766523904,2018-10-26T07:12:15Z,"🎉New Oslo UseR! Meetup announcement🎉: ""How analysing football data made me fall in love with football again"" by @tojyouso 10 December 2018 Save the date!

https://t.co/3gc9cx4QRq #UseR #Oslo #rstats",Twitter Web Client,2,1,en,604,391,6021,en,2010-01-21T12:14:46Z,UseR|Oslo|rstats
107048264,1055499837125341184,2018-10-25T16:42:26Z,Impressive results and super important take-aways! #rstats https://t.co/XyU3PTmPkf,Twitter Web Client,3,1,en,604,391,6021,en,2010-01-21T12:14:46Z,rstats
